post_id,platform,username,user_id,profile_verified,profile_followers,post_url,image_url,caption,hashtags,mentions,language_hint,location,fashion_category,timestamp,likes,comments,scraped_at,collection_method,hashtag_text,hashtag_count,combined_text,emoji_text,emoji_count,clean_text,text_length,mention_count,detected_language,primary_language,is_multilingual,word_count
IG_000052,Instagram,urbanlook,U100051,False,332343,https://instagram.com/p/1051,https://cdn.example.com/img/52.jpg,J'adore cette robe élégante ✨ #mode,['mode'],[],fr,"Paris, France",streetwear,2026-05-02T07:27:00Z,49231,962,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,mode,1,J'adore cette robe élégante ✨ #mode mode,J'adore cette robe élégante  sparkles  #mode mode,1,j adore cette robe e le gante sparkles mode mode,48,0,german,french,False,10
IG_000053,Instagram,fashionhub,U100052,False,24729,https://instagram.com/p/1052,https://cdn.example.com/img/53.jpg,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,[],['zara'],mixed_en_ur,"Manchester, UK",sportswear,2026-05-02T08:04:00Z,40065,298,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے zara,Weekend vibes  smiling_face_with_heart-eyes  یہ رنگ بہت خوبصورت ہے zara,1,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے zara,69,1,english,mixed,True,10
IG_000054,Instagram,luxuryedit,U100053,False,365590,https://instagram.com/p/1053,https://cdn.example.com/img/54.jpg,Nouvelle collection &amp; disponible,[],[],fr,"Paris, France",sportswear,2026-05-02T08:41:00Z,15994,604,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nouvelle collection &amp; disponible,Nouvelle collection &amp; disponible,0,nouvelle collection disponible,30,0,french,french,False,3
IG_000055,Instagram,style_daily,U100054,False,115235,https://instagram.com/p/1054,https://cdn.example.com/img/55.jpg,Love this outfit ❤️ مجھے یہ look بہت پسند آیا,[],['zara'],mixed_en_ur,"Manchester, UK",casual,2026-05-02T09:18:00Z,33949,1902,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love this outfit ❤️ مجھے یہ look بہت پسند آیا zara,Love this outfit  red_heart  مجھے یہ look بہت پسند آیا zara,1,love this outfit red_heart مجھے یہ look بہت پسند ا یا zara,58,1,english,mixed,True,12
IG_000056,Instagram,style_daily,U100055,False,420673,https://instagram.com/p/1055,https://cdn.example.com/img/56.jpg,Love this oversized blazer 😍 #fashion #streetstyle,"['streetstyle', 'fashion']",[],en,"London, UK",vintage,2026-05-02T09:55:00Z,36634,2438,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,streetstyle fashion,2,Love this oversized blazer 😍 #fashion #streetstyle streetstyle fashion,Love this oversized blazer  smiling_face_with_heart-eyes  #fashion #streetstyle streetstyle fashion,1,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,95,0,english,english,False,10
IG_000057,Instagram,trendwave,U100056,False,224235,https://instagram.com/p/1056,https://cdn.example.com/img/57.jpg,أحب هذا اللوك كثيراً,[],[],ar,"Dubai, UAE",vintage,2026-05-02T10:32:00Z,29228,651,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,أحب هذا اللوك كثيراً,أحب هذا اللوك كثيراً,0,ا حب هذا اللوك كثيرا,20,0,arabic,arabic,False,5
IG_000058,Instagram,fashionhub,U100057,False,145891,https://instagram.com/p/1057,https://cdn.example.com/img/58.jpg,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,[],[],mixed_en_ur,"Manchester, UK",vintage,2026-05-02T11:09:00Z,31763,2567,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,Weekend vibes  smiling_face_with_heart-eyes  یہ رنگ بہت خوبصورت ہے,1,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,64,0,english,mixed,True,9
IG_000059,Instagram,trendwave,U100058,False,142956,https://instagram.com/p/1058,https://cdn.example.com/img/59.jpg,مجھے یہ لباس بہت پسند آیا,[],[],ur,"Lahore, Pakistan",vintage,2026-05-02T11:46:00Z,5285,566,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,مجھے یہ لباس بہت پسند آیا,مجھے یہ لباس بہت پسند آیا,0,مجھے یہ لباس بہت پسند ا یا,26,0,urdu,urdu,False,7
IG_000060,Instagram,fashionhub,U100059,False,34174,https://instagram.com/p/1059,https://cdn.example.com/img/60.jpg,یہ عبایا بہت خوبصورت ہے 😍 #fashion,['fashion'],[],ur,"Lahore, Pakistan",modest,2026-05-02T12:23:00Z,35565,1908,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,fashion,1,یہ عبایا بہت خوبصورت ہے 😍 #fashion fashion,یہ عبایا بہت خوبصورت ہے  smiling_face_with_heart-eyes  #fashion fashion,1,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,68,0,english,urdu,False,9
IG_000061,Instagram,modest.style,U100060,False,404094,https://instagram.com/p/1060,https://cdn.example.com/img/61.jpg,"J'adore cette robe élégante ✨ #mode
New drop!!",['mode'],[],fr,"Paris, France",casual,2026-05-02T13:00:00Z,1285,2358,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,mode,1,J'adore cette robe élégante ✨ #mode New drop!! mode,J'adore cette robe élégante  sparkles  #mode New drop!! mode,1,j adore cette robe e le gante sparkles mode new drop mode,57,0,english,french,False,12
IG_000062,Instagram,urbanlook,U100061,False,204965,https://instagram.com/p/1061,https://cdn.example.com/img/62.jpg,,[],[],fr,"Paris, France",sportswear,2026-05-02T13:37:00Z,35277,2236,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,,,0,,0,0,unknown,french,False,0
IG_000063,Instagram,urbanlook,U100062,False,15717,https://instagram.com/p/1062,https://cdn.example.com/img/63.jpg,Amazing style 🔥 هذا اللوك رائع,[],[],mixed_en_ar,"Doha, Qatar",casual,2026-05-02T14:14:00Z,44513,1656,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Amazing style 🔥 هذا اللوك رائع,Amazing style  fire  هذا اللوك رائع,1,amazing style fire هذا اللوك راي ع,34,0,english,mixed,True,7
IG_000064,Instagram,fashionhub,U100063,False,280534,https://instagram.com/p/1063,https://cdn.example.com/img/64.jpg,Love this outfit ❤️ مجھے یہ look بہت پسند آیا,[],['zara'],mixed_en_ur,"Manchester, UK",sportswear,2026-05-02T14:51:00Z,38795,2311,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love this outfit ❤️ مجھے یہ look بہت پسند آیا zara,Love this outfit  red_heart  مجھے یہ look بہت پسند آیا zara,1,love this outfit red_heart مجھے یہ look بہت پسند ا یا zara,58,1,english,mixed,True,12
IG_000065,Instagram,modest.style,U100064,False,242562,https://instagram.com/p/1064,https://cdn.example.com/img/65.jpg,Love this outfit ❤️ مجھے یہ look بہت پسند آیا     ,[],['zara'],mixed_en_ur,"Manchester, UK",modest,2026-05-02T15:28:00Z,24849,1340,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love this outfit ❤️ مجھے یہ look بہت پسند آیا zara,Love this outfit  red_heart  مجھے یہ look بہت پسند آیا zara,1,love this outfit red_heart مجھے یہ look بہت پسند ا یا zara,58,1,english,mixed,True,12
IG_000066,Instagram,modest.style,U100065,False,499204,https://instagram.com/p/1065,https://cdn.example.com/img/66.jpg,مجھے یہ لباس بہت پسند آیا,[],[],ur,"Lahore, Pakistan",modest,2026-05-02T16:05:00Z,5372,1926,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,مجھے یہ لباس بہت پسند آیا,مجھے یہ لباس بہت پسند آیا,0,مجھے یہ لباس بہت پسند ا یا,26,0,urdu,urdu,False,7
IG_000067,Instagram,urbanlook,U100066,False,36475,https://instagram.com/p/1066,https://cdn.example.com/img/67.jpg,Love this oversized blazer 😍 #fashion #streetstyle,"['streetstyle', 'fashion']",[],en,"London, UK",casual,2026-05-02T16:42:00Z,2643,127,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,streetstyle fashion,2,Love this oversized blazer 😍 #fashion #streetstyle streetstyle fashion,Love this oversized blazer  smiling_face_with_heart-eyes  #fashion #streetstyle streetstyle fashion,1,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,95,0,english,english,False,10
IG_000068,Instagram,luxuryedit,U100067,False,66676,https://instagram.com/p/1067,https://cdn.example.com/img/68.jpg,یہ عبایا بہت خوبصورت ہے 😍 #fashion,['fashion'],[],ur,"Lahore, Pakistan",streetwear,2026-05-02T17:19:00Z,36965,892,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,fashion,1,یہ عبایا بہت خوبصورت ہے 😍 #fashion fashion,یہ عبایا بہت خوبصورت ہے  smiling_face_with_heart-eyes  #fashion fashion,1,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,68,0,english,urdu,False,9
IG_000069,Instagram,fashionhub,U100068,False,392628,https://instagram.com/p/1068,https://cdn.example.com/img/69.jpg,Nouvelle collection &amp; disponible,[],[],fr,"Paris, France",luxury,2026-05-02T17:56:00Z,20389,442,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nouvelle collection &amp; disponible,Nouvelle collection &amp; disponible,0,nouvelle collection disponible,30,0,french,french,False,3
IG_000070,Instagram,luxuryedit,U100069,False,197268,https://instagram.com/p/1069,https://cdn.example.com/img/70.jpg,Me encanta este vestido 😍 #moda,['moda'],[],es,"Madrid, Spain",casual,2026-05-02T18:33:00Z,13002,311,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,moda,1,Me encanta este vestido 😍 #moda moda,Me encanta este vestido  smiling_face_with_heart-eyes  #moda moda,1,me encanta este vestido smiling_face_with_heart eyes moda moda,62,0,spanish,spanish,False,8
IG_000071,Instagram,urbanlook,U100070,False,315288,https://instagram.com/p/1070,https://cdn.example.com/img/71.jpg,Me encanta este vestido 😍 #moda     ,['moda'],[],es,"Madrid, Spain",vintage,2026-05-02T19:10:00Z,2696,1422,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,moda,1,Me encanta este vestido 😍 #moda moda,Me encanta este vestido  smiling_face_with_heart-eyes  #moda moda,1,me encanta este vestido smiling_face_with_heart eyes moda moda,62,0,spanish,spanish,False,8
IG_000072,Instagram,style_daily,U100071,False,179403,https://instagram.com/p/1071,https://cdn.example.com/img/72.jpg,Nuevo look para el verano,[],['zara'],es,"Madrid, Spain",sportswear,2026-05-02T19:47:00Z,32130,432,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nuevo look para el verano zara,Nuevo look para el verano zara,0,nuevo look para el verano zara,30,1,spanish,spanish,False,6
IG_000073,Instagram,modest.style,U100072,False,228820,https://instagram.com/p/1072,https://cdn.example.com/img/73.jpg,Nouvelle collection &amp; disponible,[],['zara'],fr,"Paris, France",vintage,2026-05-02T20:24:00Z,42633,1106,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nouvelle collection &amp; disponible zara,Nouvelle collection &amp; disponible zara,0,nouvelle collection disponible zara,35,1,french,french,False,4
IG_000074,Instagram,trendwave,U100073,False,169480,https://instagram.com/p/1073,https://cdn.example.com/img/74.jpg,Nuevo look para el verano,[],[],es,"Madrid, Spain",streetwear,2026-05-02T21:01:00Z,18284,1846,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nuevo look para el verano,Nuevo look para el verano,0,nuevo look para el verano,25,0,spanish,spanish,False,5
IG_000075,Instagram,trendwave,U100074,False,15547,https://instagram.com/p/1074,https://cdn.example.com/img/75.jpg,مجھے یہ لباس بہت پسند آیا,[],[],ur,"Lahore, Pakistan",modest,2026-05-02T21:38:00Z,11922,1997,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,مجھے یہ لباس بہت پسند آیا,مجھے یہ لباس بہت پسند آیا,0,مجھے یہ لباس بہت پسند ا یا,26,0,urdu,urdu,False,7
IG_000076,Instagram,urbanlook,U100075,False,313056,https://instagram.com/p/1075,https://cdn.example.com/img/76.jpg,مجھے یہ لباس بہت پسند آیا,[],[],ur,"Lahore, Pakistan",modest,2026-05-02T22:15:00Z,36429,41,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,مجھے یہ لباس بہت پسند آیا,مجھے یہ لباس بہت پسند آیا,0,مجھے یہ لباس بہت پسند ا یا,26,0,urdu,urdu,False,7
IG_000077,Instagram,trendwave,U100076,False,291572,https://instagram.com/p/1076,https://cdn.example.com/img/77.jpg,Me encanta este vestido 😍 #moda     ,['moda'],[],es,"Madrid, Spain",casual,2026-05-02T22:52:00Z,31206,2645,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,moda,1,Me encanta este vestido 😍 #moda moda,Me encanta este vestido  smiling_face_with_heart-eyes  #moda moda,1,me encanta este vestido smiling_face_with_heart eyes moda moda,62,0,spanish,spanish,False,8
IG_000078,Instagram,style_daily,U100077,True,116680,https://instagram.com/p/1077,https://cdn.example.com/img/78.jpg,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,[],[],mixed_en_ur,"Manchester, UK",luxury,2026-05-02T23:29:00Z,20072,2719,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,Weekend vibes  smiling_face_with_heart-eyes  یہ رنگ بہت خوبصورت ہے,1,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,64,0,english,mixed,True,9
IG_000079,Instagram,luxuryedit,U100078,False,391584,https://instagram.com/p/1078,https://cdn.example.com/img/79.jpg,Nuevo look para el verano,[],[],es,"Madrid, Spain",modest,2026-05-03T00:06:00Z,46067,1858,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nuevo look para el verano,Nuevo look para el verano,0,nuevo look para el verano,25,0,spanish,spanish,False,5
IG_000080,Instagram,style_daily,U100079,False,165938,https://instagram.com/p/1079,https://cdn.example.com/img/80.jpg,أحب هذا اللوك كثيراً,[],['zara'],ar,"Dubai, UAE",vintage,2026-05-03T00:43:00Z,49955,2826,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,أحب هذا اللوك كثيراً zara,أحب هذا اللوك كثيراً zara,0,ا حب هذا اللوك كثيرا zara,25,1,arabic,arabic,False,6
IG_000081,Instagram,modest.style,U100080,False,309613,https://instagram.com/p/1080,https://cdn.example.com/img/81.jpg,یہ عبایا بہت خوبصورت ہے 😍 #fashion,['fashion'],[],ur,"Lahore, Pakistan",vintage,2026-05-03T01:20:00Z,39116,1159,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,fashion,1,یہ عبایا بہت خوبصورت ہے 😍 #fashion fashion,یہ عبایا بہت خوبصورت ہے  smiling_face_with_heart-eyes  #fashion fashion,1,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,68,0,english,urdu,False,9
IG_000082,Instagram,urbanlook,U100081,False,7917,https://instagram.com/p/1081,https://cdn.example.com/img/82.jpg,Love this oversized blazer 😍 #fashion #streetstyle,"['streetstyle', 'fashion']",[],en,"London, UK",luxury,2026-05-03T01:57:00Z,17982,186,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,streetstyle fashion,2,Love this oversized blazer 😍 #fashion #streetstyle streetstyle fashion,Love this oversized blazer  smiling_face_with_heart-eyes  #fashion #streetstyle streetstyle fashion,1,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,95,0,english,english,False,10
IG_000083,Instagram,fashionhub,U100082,False,395179,https://instagram.com/p/1082,https://cdn.example.com/img/83.jpg,Summer linen set is everything! Visit https://bit.ly/look @zara,[],[],en,"London, UK",streetwear,2026-05-03T02:34:00Z,37626,1164,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Summer linen set is everything! Visit https://bit.ly/look @zara,Summer linen set is everything! Visit https://bit.ly/look @zara,0,summer linen set is everything visit,36,0,english,english,False,6
IG_000084,Instagram,fashionhub,U100083,False,132871,https://instagram.com/p/1083,https://cdn.example.com/img/84.jpg,Nouvelle collection &amp; disponible,[],[],fr,"Paris, France",sportswear,2026-05-03T03:11:00Z,7481,267,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nouvelle collection &amp; disponible,Nouvelle collection &amp; disponible,0,nouvelle collection disponible,30,0,french,french,False,3
IG_000085,Instagram,trendwave,U100084,False,80048,https://instagram.com/p/1084,https://cdn.example.com/img/85.jpg,,[],['zara'],fr,"Paris, France",vintage,2026-05-03T03:48:00Z,19917,348,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,zara,zara,0,zara,4,1,spanish,french,False,1
IG_000086,Instagram,modest.style,U100085,False,415075,https://instagram.com/p/1085,https://cdn.example.com/img/86.jpg,یہ عبایا بہت خوبصورت ہے 😍 #fashion,['fashion'],[],ur,"Lahore, Pakistan",vintage,2026-05-03T04:25:00Z,24933,1845,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,fashion,1,یہ عبایا بہت خوبصورت ہے 😍 #fashion fashion,یہ عبایا بہت خوبصورت ہے  smiling_face_with_heart-eyes  #fashion fashion,1,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,68,0,english,urdu,False,9
IG_000087,Instagram,modest.style,U100086,False,326097,https://instagram.com/p/1086,https://cdn.example.com/img/87.jpg,Nouvelle collection &amp; disponible,[],['zara'],fr,"Paris, France",casual,2026-05-03T05:02:00Z,6508,851,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nouvelle collection &amp; disponible zara,Nouvelle collection &amp; disponible zara,0,nouvelle collection disponible zara,35,1,french,french,False,4
IG_000088,Instagram,style_daily,U100087,False,91628,https://instagram.com/p/1087,https://cdn.example.com/img/88.jpg,Love this outfit ❤️ مجھے یہ look بہت پسند آیا,[],[],mixed_en_ur,"Manchester, UK",luxury,2026-05-03T05:39:00Z,180,1673,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love this outfit ❤️ مجھے یہ look بہت پسند آیا,Love this outfit  red_heart  مجھے یہ look بہت پسند آیا,1,love this outfit red_heart مجھے یہ look بہت پسند ا یا,53,0,english,mixed,True,11
IG_000089,Instagram,fashionhub,U100088,False,148725,https://instagram.com/p/1088,https://cdn.example.com/img/89.jpg,Nouvelle collection &amp; disponible,[],[],fr,"Paris, France",sportswear,2026-05-03T06:16:00Z,4669,2815,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nouvelle collection &amp; disponible,Nouvelle collection &amp; disponible,0,nouvelle collection disponible,30,0,french,french,False,3
IG_000090,Instagram,trendwave,U100089,False,421978,https://instagram.com/p/1089,https://cdn.example.com/img/90.jpg,مجھے یہ لباس بہت پسند آیا,[],[],ur,"Lahore, Pakistan",sportswear,2026-05-03T06:53:00Z,7526,2230,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,مجھے یہ لباس بہت پسند آیا,مجھے یہ لباس بہت پسند آیا,0,مجھے یہ لباس بہت پسند ا یا,26,0,urdu,urdu,False,7
IG_000091,Instagram,fashionhub,U100090,True,87491,https://instagram.com/p/1090,https://cdn.example.com/img/91.jpg,یہ عبایا بہت خوبصورت ہے 😍 #fashion,['fashion'],[],ur,"Lahore, Pakistan",vintage,2026-05-03T07:30:00Z,49088,2331,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,fashion,1,یہ عبایا بہت خوبصورت ہے 😍 #fashion fashion,یہ عبایا بہت خوبصورت ہے  smiling_face_with_heart-eyes  #fashion fashion,1,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,68,0,english,urdu,False,9
IG_000092,Instagram,trendwave,U100091,False,211530,https://instagram.com/p/1091,https://cdn.example.com/img/92.jpg,أحب هذا اللوك كثيراً     ,[],[],ar,"Dubai, UAE",vintage,2026-05-03T08:07:00Z,35393,2022,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,أحب هذا اللوك كثيراً,أحب هذا اللوك كثيراً,0,ا حب هذا اللوك كثيرا,20,0,arabic,arabic,False,5
