post_id,clean_text,fashion_category,primary_language,is_multilingual,location,profile_verified,profile_followers,likes,comments,engagement_score,likes_per_follower,comment_like_ratio,engagement_level,word_count,emoji_count,hashtag_count,mention_count,text_length,year,month,day,hour,weekday,is_weekend
IG_000388,j adore cette robe e le gante sparkles mode mode zara,streetwear,french,False,"Paris, France",False,167599,4867,1400,6267,0.029039379474940334,0.2875924404272802,Low,11,1,1,1,53,2026,5,10,22,Sunday,True
IG_000389,مجھے یہ لباس بہت پسند ا یا new drop,modest,urdu,False,"Lahore, Pakistan",False,471375,38935,2513,41448,0.08259860493533824,0.06454181220464351,Medium,9,0,0,0,35,2026,5,10,23,Sunday,True
IG_000390,j adore cette robe e le gante sparkles mode mode,streetwear,french,False,"Paris, France",False,466986,6641,1356,7997,0.014220952617524684,0.2041553748870822,Low,10,1,1,0,48,2026,5,10,23,Sunday,True
IG_000391,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,casual,urdu,False,"Lahore, Pakistan",False,383216,18454,1218,19672,0.04815548370766433,0.06599837442427527,Medium,9,1,1,0,68,2026,5,11,0,Monday,False
IG_000392,zara,modest,urdu,False,"Lahore, Pakistan",False,257898,255,1751,2006,0.0009887591654097146,6.83984375,Low,1,0,0,1,4,2026,5,11,1,Monday,False
IG_000393,summer linen set is everything visit zara,luxury,english,False,"London, UK",False,105187,11200,2614,13814,0.10647602388105107,0.23337202035532542,High,7,0,0,1,41,2026,5,11,1,Monday,False
IG_000394,هذا الفستان راي ع sparkles موضة موضة,casual,arabic,False,"Dubai, UAE",False,208887,17372,373,17745,0.08316418367737735,0.021470097277384446,Medium,7,1,1,0,36,2026,5,11,2,Monday,False
IG_000395,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے new drop zara,sportswear,mixed,True,"Manchester, UK",False,234214,30483,1078,31561,0.13014964882693253,0.03536281327909723,High,12,1,0,1,78,2026,5,11,2,Monday,False
IG_000396,مجھے یہ لباس بہت پسند ا یا zara,casual,urdu,False,"Lahore, Pakistan",False,350445,22535,2217,24752,0.06430377290652482,0.09837593184238552,Medium,8,0,0,1,31,2026,5,11,3,Monday,False
IG_000397,j adore cette robe e le gante sparkles mode mode,casual,french,False,"Paris, France",False,219983,31123,2345,33468,0.14147847116153903,0.07534378614573962,High,10,1,1,0,48,2026,5,11,4,Monday,False
IG_000398,مجھے یہ لباس بہت پسند ا یا zara,vintage,urdu,False,"Lahore, Pakistan",False,375001,33875,2340,36215,0.09033285155812502,0.06907545164718384,Medium,8,0,0,1,31,2026,5,11,4,Monday,False
IG_000399,love this outfit red_heart مجھے یہ look بہت پسند ا یا,luxury,mixed,True,"Manchester, UK",False,88142,8274,174,8448,0.09387018821687484,0.021027190332326286,Medium,11,1,0,0,53,2026,5,11,5,Monday,False
IG_000400,j adore cette robe e le gante sparkles mode mode,vintage,french,False,"Paris, France",False,431760,16905,1309,18214,0.039153605814327835,0.07742813202413344,Low,10,1,1,0,48,2026,5,11,6,Monday,False
IG_000401,love this outfit red_heart مجھے یہ look بہت پسند ا یا,vintage,mixed,True,"Manchester, UK",False,171484,30030,50,30080,0.17511735720325394,0.0016649462222370218,High,11,1,0,0,53,2026,5,11,6,Monday,False
IG_000402,love these shoes red_heart ا حب هذا التصميم,streetwear,mixed,True,"Doha, Qatar",False,308746,6927,2304,9231,0.022435845530482886,0.3325635103926097,Low,8,1,0,0,43,2026,5,11,7,Monday,False
IG_000403,amazing style fire هذا اللوك راي ع,sportswear,mixed,True,"Doha, Qatar",False,460769,42917,1988,44905,0.09314191462117759,0.04632089100144462,Medium,7,1,0,0,34,2026,5,11,7,Monday,False
IG_000404,,casual,spanish,False,"Madrid, Spain",False,324638,26332,158,26490,0.08111163476969803,0.006000075950328485,Medium,0,0,0,0,0,2026,5,11,8,Monday,False
IG_000405,nouvelle collection disponible zara,modest,french,False,"Paris, France",False,483282,1330,1383,2713,0.002752010726634291,1.039068369646882,Low,4,0,0,1,35,2026,5,11,9,Monday,False
IG_000406,love these shoes red_heart ا حب هذا التصميم zara,luxury,mixed,True,"Doha, Qatar",False,359559,8812,1230,10042,0.02450773167204361,0.13956654941563598,Low,9,1,0,1,48,2026,5,11,9,Monday,False
IG_000407,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,streetwear,mixed,True,"Manchester, UK",False,219008,12321,1809,14130,0.05625796200156158,0.14681058269761402,Medium,9,1,0,0,64,2026,5,11,10,Monday,False
IG_000408,مجھے یہ لباس بہت پسند ا یا zara,luxury,urdu,False,"Lahore, Pakistan",False,430949,4305,1274,5579,0.009989557953358858,0.29586623316302835,Low,8,0,0,1,31,2026,5,11,10,Monday,False
IG_000409,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے zara,luxury,mixed,True,"Manchester, UK",False,15677,3781,1021,4802,0.24116596504656207,0.26996298254891593,High,10,1,0,1,69,2026,5,11,11,Monday,False
IG_000410,,sportswear,english,False,"London, UK",False,144143,33108,1625,34733,0.22968697968697968,0.04908031048959497,High,0,0,0,0,0,2026,5,11,12,Monday,False
IG_000411,love this outfit red_heart مجھے یہ look بہت پسند ا یا,sportswear,mixed,True,"Manchester, UK",False,311949,38466,2258,40724,0.12330822247154993,0.05869966464762004,High,11,1,0,0,53,2026,5,11,12,Monday,False
IG_000412,ا حب هذا اللوك كثيرا new drop zara,streetwear,arabic,False,"Dubai, UAE",False,361656,25338,203,25541,0.07006085876949707,0.00801136587868503,Medium,8,0,0,1,34,2026,5,11,13,Monday,False
IG_000413,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion zara,sportswear,urdu,False,"Lahore, Pakistan",False,108886,33643,82,33725,0.3089716862435369,0.002437284508381881,High,10,1,1,1,73,2026,5,11,14,Monday,False
IG_000414,amazing style fire هذا اللوك راي ع,luxury,mixed,True,"Doha, Qatar",False,315671,16545,2491,19036,0.05241199726298183,0.15054998186872962,Medium,7,1,0,0,34,2026,5,11,14,Monday,False
IG_000415,love these shoes red_heart ا حب هذا التصميم,modest,mixed,True,"Doha, Qatar",False,222696,30085,1032,31117,0.13509387194259465,0.03430166855015622,High,8,1,0,0,43,2026,5,11,15,Monday,False
IG_000416,مجھے یہ لباس بہت پسند ا یا,streetwear,urdu,False,"Lahore, Pakistan",False,208722,33527,2713,36240,0.16062915922059381,0.08091744213791457,High,7,0,0,0,26,2026,5,11,15,Monday,False
IG_000417,love these shoes red_heart ا حب هذا التصميم,sportswear,mixed,True,"Doha, Qatar",False,156987,4188,1377,5565,0.026677198257191632,0.3287180711386966,Low,8,1,0,0,43,2026,5,11,16,Monday,False
IG_000418,ا حب هذا اللوك كثيرا,modest,arabic,False,"Dubai, UAE",False,499720,12349,614,12963,0.024711789178361525,0.0497165991902834,Low,5,0,0,0,20,2026,5,11,17,Monday,False
IG_000419,me encanta este vestido smiling_face_with_heart eyes moda moda,casual,spanish,False,"Madrid, Spain",False,168054,1673,2684,4357,0.009955074231650353,1.6033452807646356,Low,8,1,1,0,62,2026,5,11,17,Monday,False
IG_000420,nouvelle collection disponible zara,casual,french,False,"Paris, France",False,386759,37494,777,38271,0.09694384114179336,0.020722763035071343,Medium,4,0,0,1,35,2026,5,11,18,Monday,False
IG_000421,هذا الفستان راي ع sparkles موضة موضة,modest,arabic,False,"Dubai, UAE",False,475780,33252,1229,34481,0.06988929780718439,0.03695907136198238,Medium,7,1,1,0,36,2026,5,11,19,Monday,False
IG_000422,amazing style fire هذا اللوك راي ع,casual,mixed,True,"Doha, Qatar",False,51672,16956,2970,19926,0.32814042149671974,0.17514890605649583,High,7,1,0,0,34,2026,5,11,19,Monday,False
IG_000423,amazing style fire هذا اللوك راي ع,casual,mixed,True,"Doha, Qatar",False,117024,20130,1722,21852,0.17201452681051058,0.0855397148676171,High,7,1,0,0,34,2026,5,11,20,Monday,False
IG_000424,love these shoes red_heart ا حب هذا التصميم zara,streetwear,mixed,True,"Doha, Qatar",False,446781,41580,2390,43970,0.093065521887632,0.057478175128063295,Medium,9,1,0,1,48,2026,5,11,20,Monday,False
IG_000425,me encanta este vestido smiling_face_with_heart eyes moda moda,vintage,spanish,False,"Madrid, Spain",False,455318,19558,1692,21250,0.0429545000318458,0.08650749015798354,Low,8,1,1,0,62,2026,5,11,21,Monday,False
IG_000426,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,sportswear,english,False,"London, UK",False,299031,9391,1295,10686,0.031404665721394366,0.1378833049403748,Low,10,1,2,0,95,2026,5,11,22,Monday,False
IG_000427,amazing style fire هذا اللوك راي ع,streetwear,mixed,True,"Doha, Qatar",False,93206,313,1851,2164,0.003358116879633504,5.8949044585987265,Low,7,1,0,0,34,2026,5,11,22,Monday,False
IG_000428,هذا الفستان راي ع sparkles موضة موضة,streetwear,arabic,False,"Dubai, UAE",False,83565,8485,2516,11001,0.10153651006390159,0.29648833372613714,High,7,1,1,0,36,2026,5,11,23,Monday,False
IG_000429,nouvelle collection disponible,casual,french,False,"Paris, France",False,20278,24456,57,24513,1.205976626066374,0.0023306210900764608,High,3,0,0,0,30,2026,5,11,23,Monday,False
IG_000430,zara,modest,arabic,False,"Dubai, UAE",False,130954,20458,528,20986,0.15622160284067046,0.025807712986949508,High,1,0,0,1,4,2026,5,12,0,Tuesday,False
IG_000431,summer linen set is everything visit zara,modest,english,False,"London, UK",False,432431,29884,2981,32865,0.06910681910681911,0.0997490379789192,Medium,7,0,0,1,41,2026,5,12,1,Tuesday,False
IG_000432,nuevo look para el verano,sportswear,spanish,False,"Madrid, Spain",False,180190,23548,771,24319,0.1306835524526752,0.03274024374708055,High,5,0,0,0,25,2026,5,12,1,Tuesday,False
IG_000433,zara,streetwear,urdu,False,"Lahore, Pakistan",False,69289,38651,2066,40717,0.5578149805166691,0.05345130911725137,High,1,0,0,1,4,2026,5,12,2,Tuesday,False
IG_000434,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,modest,urdu,False,"Lahore, Pakistan",False,197208,35049,2552,37601,0.1777251545314869,0.07281027104136947,High,9,1,1,0,68,2026,5,12,3,Tuesday,False
IG_000435,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,sportswear,english,False,"London, UK",False,25789,29123,1557,30680,1.1292361380379992,0.0534610630407911,High,10,1,2,0,95,2026,5,12,3,Tuesday,False
IG_000436,summer linen set is everything visit,modest,english,False,"London, UK",False,360025,27587,2710,30297,0.07662502152622311,0.09823111497752646,Medium,6,0,0,0,36,2026,5,12,4,Tuesday,False
IG_000437,summer linen set is everything visit,vintage,english,False,"London, UK",False,436001,47110,2530,49640,0.10804996307356388,0.05370295684659634,High,6,0,0,0,36,2026,5,12,4,Tuesday,False
IG_000438,summer linen set is everything visit zara,modest,english,False,"London, UK",False,319792,34289,826,35115,0.10722248454468984,0.024088655584718576,High,7,0,0,1,41,2026,5,12,5,Tuesday,False
IG_000439,ا حب هذا اللوك كثيرا zara,sportswear,arabic,False,"Dubai, UAE",False,477789,21671,960,22631,0.04535674668787543,0.044296788482835,Low,6,0,0,1,25,2026,5,12,6,Tuesday,False
IG_000440,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,streetwear,english,False,"London, UK",False,351260,33540,307,33847,0.09548455422036606,0.009152976953579202,Medium,10,1,2,0,95,2026,5,12,6,Tuesday,False
IG_000441,love this outfit red_heart مجھے یہ look بہت پسند ا یا zara,streetwear,mixed,True,"Manchester, UK",False,155700,6546,715,7261,0.04204211918998593,0.10921032533985031,Low,12,1,0,1,58,2026,5,12,7,Tuesday,False
IG_000442,amazing style fire هذا اللوك راي ع,streetwear,mixed,True,"Doha, Qatar",False,164448,6230,187,6417,0.03788408564357339,0.03001123415182154,Low,7,1,0,0,34,2026,5,12,7,Tuesday,False
IG_000443,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,vintage,english,False,"London, UK",False,469490,17588,380,17968,0.03746184697896232,0.021604411848314287,Low,10,1,2,0,95,2026,5,12,8,Tuesday,False
IG_000444,ا حب هذا اللوك كثيرا new drop zara,sportswear,arabic,False,"Dubai, UAE",False,239857,45218,1958,47176,0.18851987425893654,0.043300382582542735,High,8,0,0,1,34,2026,5,12,9,Tuesday,False
IG_000445,love these shoes red_heart ا حب هذا التصميم,luxury,mixed,True,"Doha, Qatar",False,365493,6801,1704,8505,0.01860769260234094,0.25051455454278154,Low,8,1,0,0,43,2026,5,12,9,Tuesday,False
IG_000446,nuevo look para el verano,modest,spanish,False,"Madrid, Spain",False,321009,40070,118,40188,0.12482477181396218,0.002944773027875521,High,5,0,0,0,25,2026,5,12,10,Tuesday,False
IG_000447,amazing style fire هذا اللوك راي ع,streetwear,mixed,True,"Doha, Qatar",False,216131,17150,2682,19832,0.07934965669128126,0.15637572153227217,Medium,7,1,0,0,34,2026,5,12,11,Tuesday,False
IG_000448,هذا الفستان راي ع sparkles موضة موضة,vintage,arabic,False,"Dubai, UAE",False,390373,14684,2743,17427,0.037615210029356465,0.18678924072182498,Low,7,1,1,0,36,2026,5,12,11,Tuesday,False
IG_000449,love these shoes red_heart ا حب هذا التصميم,casual,mixed,True,"Doha, Qatar",False,50434,16295,1973,18268,0.32308912461584216,0.1210726558664703,High,8,1,0,0,43,2026,5,12,12,Tuesday,False
IG_000450,ا حب هذا اللوك كثيرا zara,casual,arabic,False,"Dubai, UAE",False,321843,10289,2070,12359,0.031968904189607385,0.20116618075801748,Low,6,0,0,1,25,2026,5,12,12,Tuesday,False
IG_000451,love these shoes red_heart ا حب هذا التصميم,modest,mixed,True,"Doha, Qatar",True,258265,18234,206,18440,0.07060162777911146,0.011296956402522621,Medium,8,1,0,0,43,2026,5,12,13,Tuesday,False
IG_000452,me encanta este vestido smiling_face_with_heart eyes moda moda zara,sportswear,spanish,False,"Madrid, Spain",False,123707,37559,1835,39394,0.3036101141397484,0.04885516506922258,High,9,1,1,1,67,2026,5,12,14,Tuesday,False
IG_000453,summer linen set is everything visit,streetwear,english,False,"London, UK",False,391219,26444,1688,28132,0.06759368130463678,0.06383059179429004,Medium,6,0,0,0,36,2026,5,12,14,Tuesday,False
IG_000454,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,vintage,english,False,"London, UK",False,334753,36858,847,37705,0.11010473362528901,0.022979462275156678,High,10,1,2,0,95,2026,5,12,15,Tuesday,False
IG_000455,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے zara,sportswear,mixed,True,"Manchester, UK",False,428627,21761,2294,24055,0.050768965163265116,0.10541310541310542,Medium,10,1,0,1,69,2026,5,12,15,Tuesday,False
IG_000456,love these shoes red_heart ا حب هذا التصميم zara,casual,mixed,True,"Doha, Qatar",False,60281,14537,8,14545,0.24114992866859095,0.0005502820195350117,High,9,1,0,1,48,2026,5,12,16,Tuesday,False
IG_000457,ا حب هذا اللوك كثيرا,streetwear,arabic,False,"Dubai, UAE",False,196526,10763,2016,12779,0.054766011794817,0.18729096989966554,Medium,5,0,0,0,20,2026,5,12,17,Tuesday,False
IG_000458,مجھے یہ لباس بہت پسند ا یا,sportswear,urdu,False,"Lahore, Pakistan",False,63805,14133,1872,16005,0.22149954549728865,0.13244658270836282,High,7,0,0,0,26,2026,5,12,17,Tuesday,False
IG_000459,amazing style fire هذا اللوك راي ع,casual,mixed,True,"Doha, Qatar",False,24879,38593,504,39097,1.5511655948553054,0.013059024718868217,High,7,1,0,0,34,2026,5,12,18,Tuesday,False
IG_000460,love these shoes red_heart ا حب هذا التصميم,streetwear,mixed,True,"Doha, Qatar",False,71088,34762,198,34960,0.4889926711586884,0.005695710957052038,High,8,1,0,0,43,2026,5,12,19,Tuesday,False
IG_000461,nuevo look para el verano,luxury,spanish,False,"Madrid, Spain",False,410011,45343,2369,47712,0.11058944616255134,0.052245059985885675,High,5,0,0,0,25,2026,5,12,19,Tuesday,False
IG_000462,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,sportswear,urdu,False,"Lahore, Pakistan",False,463286,27442,2494,29936,0.059233261455641964,0.09087927704697009,Medium,9,1,1,0,68,2026,5,12,20,Tuesday,False
IG_000463,love this outfit red_heart مجھے یہ look بہت پسند ا یا,luxury,mixed,True,"Manchester, UK",False,237921,27054,2467,29521,0.11370953505770799,0.09118462391424875,High,11,1,0,0,53,2026,5,12,20,Tuesday,False
IG_000464,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,vintage,mixed,True,"Manchester, UK",False,373727,41461,890,42351,0.1109389716585324,0.021465438232598524,High,9,1,0,0,64,2026,5,12,21,Tuesday,False
IG_000465,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,casual,urdu,False,"Lahore, Pakistan",False,483469,42609,728,43337,0.08813163174550644,0.01708519126965501,Medium,9,1,1,0,68,2026,5,12,22,Tuesday,False
IG_000466,nuevo look para el verano,casual,spanish,False,"Madrid, Spain",False,306058,46543,1709,48252,0.15207198612032322,0.03671794431075971,High,5,0,0,0,25,2026,5,12,22,Tuesday,False
IG_000467,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے zara,sportswear,mixed,True,"Manchester, UK",False,274561,9529,217,9746,0.03470618658080871,0.022770199370409232,Low,10,1,0,1,69,2026,5,12,23,Tuesday,False
IG_000468,love this outfit red_heart مجھے یہ look بہت پسند ا یا new drop zara,streetwear,mixed,True,"Manchester, UK",False,358793,45263,1208,46471,0.12615316867060208,0.026687875574407917,High,14,1,0,1,67,2026,5,12,23,Tuesday,False
IG_000469,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,vintage,urdu,False,"Lahore, Pakistan",False,455600,14705,2650,17355,0.03227604856003389,0.1801985584115327,Low,9,1,1,0,68,2026,5,13,0,Wednesday,False
IG_000470,nuevo look para el verano zara,sportswear,spanish,False,"Madrid, Spain",False,348886,25403,1706,27109,0.07281154069942417,0.06715477877499607,Medium,6,0,0,1,30,2026,5,13,1,Wednesday,False
IG_000471,love these shoes red_heart ا حب هذا التصميم zara,sportswear,mixed,True,"Doha, Qatar",True,132275,14786,2595,17381,0.11178142671384075,0.1754919862040982,High,9,1,0,1,48,2026,5,13,1,Wednesday,False
IG_000472,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,luxury,mixed,True,"Manchester, UK",False,103506,19284,1838,21122,0.1863062401576705,0.09530723360124449,High,9,1,0,0,64,2026,5,13,2,Wednesday,False
IG_000473,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion new drop fashion,sportswear,urdu,False,"Lahore, Pakistan",False,63075,18296,2279,20575,0.29006278140655717,0.12455593813193419,High,11,1,1,0,77,2026,5,13,3,Wednesday,False
IG_000474,هذا الفستان راي ع sparkles موضة new drop موضة,luxury,arabic,False,"Dubai, UAE",True,244991,2622,629,3251,0.010702390282131661,0.23980175371711782,Low,9,1,1,0,45,2026,5,13,3,Wednesday,False
IG_000475,هذا الفستان راي ع sparkles موضة موضة,vintage,arabic,False,"Dubai, UAE",False,347521,36060,1466,37526,0.10376321499070562,0.04065333740051579,High,7,1,1,0,36,2026,5,13,4,Wednesday,False
IG_000476,summer linen set is everything visit,sportswear,english,False,"London, UK",False,412725,35596,2199,37795,0.08624608093505134,0.06177486866870804,Medium,6,0,0,0,36,2026,5,13,4,Wednesday,False
IG_000477,j adore cette robe e le gante sparkles mode mode,luxury,french,False,"Paris, France",False,174074,49331,2532,51863,0.2833893436737039,0.05132571150571637,High,10,1,1,0,48,2026,5,13,5,Wednesday,False
IG_000478,nuevo look para el verano,luxury,spanish,False,"Madrid, Spain",True,351216,42096,2513,44609,0.1198575239809007,0.059695465235052377,High,5,0,0,0,25,2026,5,13,6,Wednesday,False
IG_000479,me encanta este vestido smiling_face_with_heart eyes moda moda,streetwear,spanish,False,"Madrid, Spain",False,200449,25293,1050,26343,0.126181092541781,0.04151182098521389,High,8,1,1,0,62,2026,5,13,6,Wednesday,False
IG_000480,,vintage,spanish,False,"Madrid, Spain",False,197086,29205,1993,31198,0.1481832896132165,0.06823940286242552,High,0,0,0,0,0,2026,5,13,7,Wednesday,False
IG_000481,summer linen set is everything visit,luxury,english,False,"London, UK",False,43672,35261,2184,37445,0.8073867149039452,0.06193636208950145,High,6,0,0,0,36,2026,5,13,8,Wednesday,False
IG_000482,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,streetwear,english,False,"London, UK",False,453983,13477,2202,15679,0.029686068231479523,0.16337735569075532,Low,10,1,2,0,95,2026,5,13,8,Wednesday,False
IG_000483,love these shoes red_heart ا حب هذا التصميم zara,casual,mixed,True,"Doha, Qatar",False,81111,21744,155,21899,0.2680737745339777,0.007128075419636698,High,9,1,0,1,48,2026,5,13,9,Wednesday,False
IG_000484,,modest,english,False,"London, UK",False,301945,26719,1589,28308,0.08848933252965763,0.0594685628742515,Medium,0,0,0,0,0,2026,5,13,9,Wednesday,False
IG_000485,nouvelle collection disponible,casual,french,False,"Paris, France",False,62526,47209,2532,49741,0.7550178322964479,0.05363270493539504,High,3,0,0,0,30,2026,5,13,10,Wednesday,False
IG_000486,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion zara,casual,english,False,"London, UK",False,264131,19754,2484,22238,0.07478836339406054,0.12574031890660592,Medium,11,1,2,1,100,2026,5,13,11,Wednesday,False
IG_000487,summer linen set is everything visit,sportswear,english,False,"London, UK",False,431528,10249,2185,12434,0.023750431604828412,0.21317073170731707,Low,6,0,0,0,36,2026,5,13,11,Wednesday,False
IG_000488,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion zara,casual,urdu,False,"Lahore, Pakistan",False,332922,47802,2653,50455,0.14358275036570017,0.055498608873920045,High,10,1,1,1,73,2026,5,13,12,Wednesday,False
IG_000489,هذا الفستان راي ع sparkles موضة موضة zara,vintage,arabic,False,"Dubai, UAE",False,22401,25831,2200,28031,1.1530666904740647,0.08516568597088882,High,8,1,1,1,41,2026,5,13,12,Wednesday,False
IG_000490,me encanta este vestido smiling_face_with_heart eyes moda moda,sportswear,spanish,False,"Madrid, Spain",False,381100,42336,2099,44435,0.1110886615359183,0.049578382974702975,High,8,1,1,0,62,2026,5,13,13,Wednesday,False
IG_000491,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion new drop fashion zara,casual,urdu,False,"Lahore, Pakistan",False,102382,37183,222,37405,0.3631755271871307,0.005970309810671257,High,12,1,1,1,82,2026,5,13,14,Wednesday,False
IG_000492,love these shoes red_heart ا حب هذا التصميم zara,luxury,mixed,True,"Doha, Qatar",False,35817,47557,2378,49935,1.3277402423362554,0.05000210269565583,High,9,1,0,1,48,2026,5,13,14,Wednesday,False
IG_000493,nouvelle collection disponible zara,streetwear,french,False,"Paris, France",False,52952,12686,1301,13987,0.23957094026778464,0.10254591313943406,High,4,0,0,1,35,2026,5,13,15,Wednesday,False
IG_000494,nouvelle collection disponible zara,vintage,french,False,"Paris, France",False,306773,23892,1295,25187,0.0778814371491717,0.05419997488804252,Medium,4,0,0,1,35,2026,5,13,16,Wednesday,False
IG_000495,,sportswear,french,False,"Paris, France",False,373897,18137,1472,19609,0.04850788182873404,0.081155584959753,Medium,0,0,0,0,0,2026,5,13,16,Wednesday,False
IG_000496,مجھے یہ لباس بہت پسند ا یا,vintage,urdu,False,"Lahore, Pakistan",False,406701,7137,719,7856,0.017548475296408673,0.10072849537685626,Low,7,0,0,0,26,2026,5,13,17,Wednesday,False
IG_000497,love this outfit red_heart مجھے یہ look بہت پسند ا یا zara,casual,mixed,True,"Manchester, UK",False,103486,5016,2979,7995,0.04846985611719346,0.5937811441100259,Medium,12,1,0,1,58,2026,5,13,17,Wednesday,False
IG_000498,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,vintage,english,False,"London, UK",True,305578,13948,150,14098,0.0456444978221671,0.010753459029321098,Low,10,1,2,0,95,2026,5,13,18,Wednesday,False
IG_000499,nuevo look para el verano zara,sportswear,spanish,False,"Madrid, Spain",False,406926,14639,2415,17054,0.035974511398850405,0.16495901639344263,Low,6,0,0,1,30,2026,5,13,19,Wednesday,False
IG_000500,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,streetwear,mixed,True,"Manchester, UK",False,208529,43434,978,44412,0.2082865774708675,0.022516403821802693,High,9,1,0,0,64,2026,5,13,19,Wednesday,False
